GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
8600000US13733,13733,ZCTA5 13733,5013,272,4890,284,3,5,4,5,49,38,0,16,16,20,51,38,3,5,48,35
8600000US13734,13734,ZCTA5 13734,2475,529,2473,529,1,2,0,11,0,11,0,11,0,11,1,2,1,2,0,11
8600000US13736,13736,ZCTA5 13736,2077,409,2039,410,0,11,18,22,6,9,0,11,0,11,14,16,0,11,14,16
8600000US13739,13739,ZCTA5 13739,860,125,824,116,3,4,0,11,26,36,0,11,0,11,7,9,0,11,7,9
8600000US13740,13740,ZCTA5 13740,489,129,478,128,0,11,3,5,5,6,0,11,0,11,3,5,0,11,3,5
8600000US13743,13743,ZCTA5 13743,3725,372,3558,365,0,11,9,14,0,11,15,26,0,11,143,76,0,11,143,76
8600000US13744,13744,ZCTA5 13744,1139,191,1097,189,0,11,21,35,0,11,0,11,1,3,20,20,0,11,20,20
8600000US13746,13746,ZCTA5 13746,2191,311,1997,306,0,11,50,45,18,24,0,11,37,42,89,104,12,19,77,103
8600000US13748,13748,ZCTA5 13748,3849,358,3783,364,44,55,7,13,0,11,0,11,0,11,15,25,15,25,0,11
8600000US13750,13750,ZCTA5 13750,922,193,911,190,0,11,0,11,0,11,0,11,0,11,11,12,0,11,11,12
8600000US13751,13751,ZCTA5 13751,168,97,168,97,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13752,13752,ZCTA5 13752,646,148,640,148,0,11,0,11,0,11,0,11,0,11,6,7,0,11,6,7
8600000US13753,13753,ZCTA5 13753,5668,179,4930,198,427,85,6,10,61,41,0,16,146,55,98,48,22,19,76,45
8600000US13754,13754,ZCTA5 13754,3586,255,3406,247,79,50,6,6,9,12,0,11,5,8,81,58,7,10,74,58
8600000US13755,13755,ZCTA5 13755,1313,253,1284,255,0,11,0,11,0,11,0,11,0,11,29,30,0,11,29,30
8600000US13756,13756,ZCTA5 13756,501,126,501,126,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13757,13757,ZCTA5 13757,1139,265,1121,263,3,6,0,11,0,11,0,11,10,14,5,7,0,11,5,7
8600000US13760,13760,ZCTA5 13760,44690,634,40655,855,1342,418,68,59,990,275,17,27,491,274,1127,289,26,23,1101,286
8600000US13774,13774,ZCTA5 13774,288,179,288,179,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13775,13775,ZCTA5 13775,1617,217,1604,214,13,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13776,13776,ZCTA5 13776,556,134,513,127,3,5,0,11,15,17,0,11,0,11,25,26,3,4,22,25
8600000US13777,13777,ZCTA5 13777,416,108,407,104,5,7,0,11,0,11,0,11,0,11,4,8,0,11,4,8
8600000US13778,13778,ZCTA5 13778,5766,290,5556,277,95,63,0,16,45,29,0,16,3,10,67,51,0,16,67,51
8600000US13780,13780,ZCTA5 13780,1031,213,1004,214,0,11,0,11,0,11,0,11,0,11,27,24,0,11,27,24
8600000US13782,13782,ZCTA5 13782,698,121,694,120,0,11,0,11,0,11,0,11,1,2,3,5,0,11,3,5
8600000US13783,13783,ZCTA5 13783,2441,223,2266,219,113,63,20,31,13,20,0,11,16,21,13,21,13,21,0,11
8600000US13784,13784,ZCTA5 13784,161,74,161,74,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13786,13786,ZCTA5 13786,534,145,513,142,4,8,4,5,7,8,0,11,0,11,6,8,0,11,6,8
8600000US13787,13787,ZCTA5 13787,3903,400,3846,418,43,63,0,11,0,11,0,11,0,11,14,19,0,11,14,19
8600000US13788,13788,ZCTA5 13788,1064,164,1019,157,24,25,0,11,9,11,0,11,0,11,12,13,0,11,12,13
8600000US13790,13790,ZCTA5 13790,17765,419,14411,634,1076,316,16,16,1383,375,32,39,292,224,555,189,61,40,494,174
8600000US13794,13794,ZCTA5 13794,25,16,25,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13795,13795,ZCTA5 13795,3704,407,3653,414,12,20,0,11,0,11,0,11,13,21,26,32,17,27,9,15
8600000US13796,13796,ZCTA5 13796,1353,212,1345,212,2,4,0,11,0,11,0,11,0,11,6,9,0,11,6,9
8600000US13797,13797,ZCTA5 13797,2129,191,2055,190,11,14,4,8,0,11,0,11,4,6,55,55,0,11,55,55
8600000US13801,13801,ZCTA5 13801,1228,154,1156,152,0,11,2,3,3,4,0,11,3,5,64,38,0,11,64,38
8600000US13802,13802,ZCTA5 13802,563,278,501,247,0,11,0,11,20,32,0,11,0,11,42,63,0,11,42,63
8600000US13803,13803,ZCTA5 13803,4276,305,4117,285,40,57,11,15,27,35,0,11,5,7,76,44,8,11,68,42
8600000US13804,13804,ZCTA5 13804,597,173,556,175,9,11,0,11,0,11,0,11,0,11,32,28,9,16,23,30
8600000US13806,13806,ZCTA5 13806,188,102,184,101,0,11,0,11,0,11,0,11,0,11,4,6,0,11,4,6
8600000US13807,13807,ZCTA5 13807,1186,219,1152,216,3,4,0,11,19,21,0,11,2,4,10,10,2,3,8,9
8600000US13808,13808,ZCTA5 13808,1427,181,1387,181,0,11,0,11,18,16,0,11,0,11,22,20,2,4,20,20
8600000US13809,13809,ZCTA5 13809,1896,316,1823,316,13,22,0,11,0,11,0,11,45,41,15,24,0,11,15,24
8600000US13810,13810,ZCTA5 13810,1105,195,1077,193,5,10,0,11,18,21,0,11,0,11,5,7,0,11,5,7
8600000US13811,13811,ZCTA5 13811,4509,226,4377,241,36,38,22,34,1,3,0,11,6,11,67,50,0,11,67,50
8600000US13812,13812,ZCTA5 13812,2488,236,2417,234,12,20,0,11,15,18,0,11,3,6,41,49,0,11,41,49
8600000US13813,13813,ZCTA5 13813,502,185,502,185,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13815,13815,ZCTA5 13815,13683,341,13106,379,176,62,23,24,73,62,0,18,95,55,210,138,88,120,122,79
8600000US13820,13820,ZCTA5 13820,22388,448,20121,540,918,139,66,89,358,147,0,21,389,114,536,168,88,50,448,158
8600000US13825,13825,ZCTA5 13825,3506,247,3347,250,15,15,5,10,19,17,0,11,0,11,120,72,0,11,120,72
8600000US13826,13826,ZCTA5 13826,13,20,13,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13827,13827,ZCTA5 13827,11792,728,11241,724,130,52,0,18,149,105,0,18,21,28,251,101,30,36,221,98
8600000US13830,13830,ZCTA5 13830,5124,330,4892,329,80,80,0,16,22,27,0,16,81,76,49,28,4,8,45,29
8600000US13832,13832,ZCTA5 13832,756,240,735,237,7,10,9,12,0,11,0,11,0,11,5,8,0,11,5,8
8600000US13833,13833,ZCTA5 13833,4345,407,4217,431,0,11,98,90,7,11,0,11,0,11,23,21,0,11,23,21
8600000US13834,13834,ZCTA5 13834,44,55,44,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13835,13835,ZCTA5 13835,1306,204,1266,187,0,11,21,31,0,11,0,11,0,11,19,32,0,11,19,32
8600000US13838,13838,ZCTA5 13838,4778,274,4605,269,0,11,0,11,49,54,0,11,0,11,124,95,22,28,102,90
8600000US13839,13839,ZCTA5 13839,1029,235,973,230,9,11,0,11,13,18,0,11,0,11,34,33,0,11,34,33
8600000US13841,13841,ZCTA5 13841,652,141,567,112,1,2,0,11,6,9,14,18,0,11,64,51,13,20,51,46
8600000US13842,13842,ZCTA5 13842,569,183,511,173,29,24,0,11,0,11,0,11,5,8,24,34,18,30,6,13
8600000US13843,13843,ZCTA5 13843,1964,287,1905,290,0,11,0,11,11,11,0,11,0,11,48,37,0,11,48,37
8600000US13844,13844,ZCTA5 13844,723,214,723,214,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13845,13845,ZCTA5 13845,69,83,69,83,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13846,13846,ZCTA5 13846,251,94,251,94,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13847,13847,ZCTA5 13847,55,60,55,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13849,13849,ZCTA5 13849,3869,356,3800,362,10,12,5,6,6,9,0,11,0,11,48,36,6,7,42,37
8600000US13850,13850,ZCTA5 13850,22288,519,19241,751,737,429,59,64,1949,344,0,21,140,132,162,93,23,30,139,93
8600000US13856,13856,ZCTA5 13856,6349,146,6211,163,61,62,2,3,0,16,0,16,0,16,75,70,0,16,75,70
8600000US13859,13859,ZCTA5 13859,277,134,259,130,8,13,0,11,0,11,0,11,0,11,10,18,0,11,10,18
8600000US13860,13860,ZCTA5 13860,56,62,56,62,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13861,13861,ZCTA5 13861,429,191,368,160,15,26,0,11,0,11,0,11,0,11,46,72,0,11,46,72
8600000US13862,13862,ZCTA5 13862,4490,272,4415,275,11,17,0,11,2,3,6,8,16,26,40,36,0,11,40,36
8600000US13863,13863,ZCTA5 13863,787,133,769,133,0,11,0,11,0,11,0,11,0,11,18,17,0,11,18,17
8600000US13864,13864,ZCTA5 13864,1006,303,992,301,14,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US13865,13865,ZCTA5 13865,6350,281,6198,303,70,93,18,25,23,33,0,16,0,16,41,53,0,16,41,53
8600000US13901,13901,ZCTA5 13901,19116,678,16798,708,1397,352,5,8,267,170,12,18,211,120,426,133,26,39,400,126
8600000US13902,13902,ZCTA5 13902,6084,500,3797,366,476,103,6,11,1393,243,0,16,189,87,223,75,88,51,135,50
8600000US13903,13903,ZCTA5 13903,18403,756,15761,668,1414,358,12,18,382,186,12,20,130,96,692,247,31,28,661,244
8600000US13904,13904,ZCTA5 13904,9512,720,8043,663,830,288,69,59,174,152,0,16,187,116,209,102,0,16,209,102
8600000US13905,13905,ZCTA5 13905,27720,1028,21678,986,3302,487,113,89,1500,422,0,21,279,147,848,250,58,50,790,248
8600000US14001,14001,ZCTA5 14001,9620,390,9192,415,133,108,73,73,118,101,0,16,38,48,66,59,7,12,59,52
8600000US14004,14004,ZCTA5 14004,12359,370,10868,493,1031,177,18,21,8,15,0,18,193,127,241,174,14,13,227,174
8600000US14005,14005,ZCTA5 14005,1930,204,1886,203,11,11,0,11,2,5,0,11,31,51,0,11,0,11,0,11
8600000US14006,14006,ZCTA5 14006,9754,490,9337,514,68,50,9,15,46,43,0,16,24,22,270,113,0,16,270,113
8600000US14008,14008,ZCTA5 14008,1459,289,1401,285,4,9,51,71,0,11,0,11,0,11,3,6,0,11,3,6
8600000US14009,14009,ZCTA5 14009,5409,197,5176,208,91,100,4,6,58,34,0,16,7,10,73,58,0,16,73,58
8600000US14011,14011,ZCTA5 14011,9950,242,7340,306,2110,209,79,43,55,37,0,16,133,118,233,124,51,31,182,115
8600000US14012,14012,ZCTA5 14012,2506,219,2435,226,2,6,28,30,0,11,0,11,3,6,38,44,2,6,36,44
8600000US14013,14013,ZCTA5 14013,1737,193,1209,183,9,10,429,80,43,21,0,11,22,18,25,14,0,11,25,14
8600000US14020,14020,ZCTA5 14020,22835,305,20496,471,1130,236,63,51,178,81,0,21,394,254,574,136,37,45,537,131
8600000US14024,14024,ZCTA5 14024,1823,207,1817,206,6,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14025,14025,ZCTA5 14025,2964,414,2958,414,6,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14026,14026,ZCTA5 14026,597,162,589,165,8,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14028,14028,ZCTA5 14028,1423,289,1331,263,4,5,40,48,1,3,0,11,29,48,18,27,0,11,18,27
8600000US14030,14030,ZCTA5 14030,1595,198,1582,198,0,11,0,11,0,11,0,11,5,7,8,10,0,11,8,10
8600000US14031,14031,ZCTA5 14031,10058,633,9371,654,79,82,0,18,342,188,0,18,74,106,192,162,12,19,180,163
8600000US14032,14032,ZCTA5 14032,7841,556,7508,565,77,79,0,16,210,151,0,16,0,16,46,46,10,16,36,43
8600000US14033,14033,ZCTA5 14033,2455,373,2420,372,0,11,0,11,5,9,0,11,0,11,30,44,0,11,30,44
8600000US14034,14034,ZCTA5 14034,3027,203,2347,212,442,95,10,10,0,11,0,11,178,53,50,34,3,6,47,32
8600000US14035,14035,ZCTA5 14035,33,28,33,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14036,14036,ZCTA5 14036,5132,393,4973,388,29,34,33,30,18,25,0,16,0,16,79,77,0,16,79,77
8600000US14037,14037,ZCTA5 14037,914,163,905,163,0,11,0,11,0,11,0,11,9,15,0,11,0,11,0,11
8600000US14039,14039,ZCTA5 14039,119,45,119,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14040,14040,ZCTA5 14040,2206,199,2188,203,1,2,4,6,0,11,0,11,0,11,13,18,0,11,13,18
8600000US14041,14041,ZCTA5 14041,323,120,304,123,0,11,14,20,0,11,0,11,0,11,5,7,0,11,5,7
8600000US14042,14042,ZCTA5 14042,3784,271,3718,272,0,11,0,11,9,14,0,11,0,11,57,50,0,11,57,50
8600000US14043,14043,ZCTA5 14043,23615,676,22648,750,408,195,12,16,170,101,0,21,211,237,166,101,9,14,157,101
8600000US14047,14047,ZCTA5 14047,6402,453,6260,468,21,32,12,25,0,16,0,16,35,52,74,84,27,45,47,72
8600000US14048,14048,ZCTA5 14048,14557,309,12951,474,662,197,63,65,60,61,0,18,516,194,305,146,61,60,244,125
8600000US14051,14051,ZCTA5 14051,20654,870,18344,897,263,144,74,65,1502,286,60,85,103,81,308,170,10,16,298,168
8600000US14052,14052,ZCTA5 14052,16688,571,16316,565,85,86,14,19,58,67,0,18,93,92,122,70,40,46,82,56
8600000US14054,14054,ZCTA5 14054,1253,189,1172,180,16,22,15,23,9,14,0,11,17,25,24,25,0,11,24,25
8600000US14055,14055,ZCTA5 14055,1622,237,1609,237,0,11,0,11,0,11,0,11,0,11,13,15,6,9,7,11
8600000US14057,14057,ZCTA5 14057,8116,286,8103,289,4,8,0,16,0,16,0,16,8,13,1,5,0,16,1,5
8600000US14058,14058,ZCTA5 14058,2116,211,1773,197,12,14,12,17,4,6,0,11,271,155,44,42,0,11,44,42
8600000US14059,14059,ZCTA5 14059,9814,647,9697,640,3,5,0,16,89,75,0,16,25,41,0,16,0,16,0,16
8600000US14060,14060,ZCTA5 14060,412,105,392,90,0,11,0,11,0,11,0,11,0,11,20,29,0,11,20,29
8600000US14061,14061,ZCTA5 14061,354,100,334,97,0,11,19,28,1,2,0,11,0,11,0,11,0,11,0,11
8600000US14062,14062,ZCTA5 14062,3016,296,2851,279,34,45,44,34,6,7,0,11,39,53,42,38,0,11,42,38
8600000US14063,14063,ZCTA5 14063,14524,269,13594,329,317,103,20,20,240,88,44,56,179,125,130,68,25,25,105,61
8600000US14065,14065,ZCTA5 14065,1791,201,1758,210,31,44,1,3,0,11,0,11,1,3,0,11,0,11,0,11
8600000US14066,14066,ZCTA5 14066,1055,134,1032,131,16,23,4,7,0,11,0,11,0,11,3,4,0,11,3,4
8600000US14067,14067,ZCTA5 14067,5230,546,5086,538,10,20,21,24,25,24,68,50,0,16,20,29,0,16,20,29
8600000US14068,14068,ZCTA5 14068,7130,693,6208,638,268,155,1,2,582,234,0,16,22,33,49,31,19,23,30,33
8600000US14069,14069,ZCTA5 14069,816,207,814,206,2,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14070,14070,ZCTA5 14070,6444,313,4877,321,578,97,465,123,116,64,0,16,195,58,213,95,6,10,207,94
8600000US14072,14072,ZCTA5 14072,20679,31,19375,417,208,117,14,21,448,154,0,21,333,308,301,216,0,21,301,216
8600000US14075,14075,ZCTA5 14075,42752,796,41176,835,618,249,95,58,169,99,0,24,265,219,429,229,78,100,351,192
8600000US14080,14080,ZCTA5 14080,4370,299,4300,302,1,2,0,11,8,13,0,11,6,9,55,50,0,11,55,50
8600000US14081,14081,ZCTA5 14081,3183,306,1838,244,25,26,1124,188,5,7,0,11,47,51,144,100,0,11,144,100
8600000US14082,14082,ZCTA5 14082,348,93,348,93,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14085,14085,ZCTA5 14085,7040,539,6967,551,27,35,14,22,0,16,11,17,21,32,0,16,0,16,0,16
8600000US14086,14086,ZCTA5 14086,32934,605,32030,680,134,119,41,33,248,169,0,24,27,38,454,271,0,24,454,271
8600000US14091,14091,ZCTA5 14091,967,237,761,213,0,11,187,83,0,11,0,11,0,11,19,30,0,11,19,30
8600000US14092,14092,ZCTA5 14092,11513,378,10572,389,66,53,390,94,301,199,1,2,31,41,152,97,53,82,99,72
8600000US14094,14094,ZCTA5 14094,49936,648,45335,800,2552,498,55,42,553,233,2,4,412,250,1027,286,187,119,840,267
8600000US14098,14098,ZCTA5 14098,2995,234,2906,233,52,54,2,4,11,11,3,4,0,11,21,17,0,11,21,17
8600000US14101,14101,ZCTA5 14101,2098,307,2050,306,5,9,0,11,0,11,0,11,0,11,43,43,0,11,43,43
8600000US14102,14102,ZCTA5 14102,1395,296,1395,296,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14103,14103,ZCTA5 14103,10788,305,9774,330,507,141,46,34,92,47,19,31,49,40,301,98,53,51,248,98
8600000US14105,14105,ZCTA5 14105,4684,516,4607,522,0,11,0,11,7,6,0,11,21,29,49,47,0,11,49,47
8600000US14108,14108,ZCTA5 14108,5825,408,5775,406,14,21,16,20,0,16,0,16,0,16,20,32,0,16,20,32
8600000US14109,14109,ZCTA5 14109,1153,191,999,180,68,32,0,11,15,20,0,11,65,47,6,11,6,11,0,11
8600000US14111,14111,ZCTA5 14111,3606,301,3374,305,15,19,97,105,8,13,0,11,96,143,16,18,0,11,16,18
8600000US14112,14112,ZCTA5 14112,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14113,14113,ZCTA5 14113,602,116,593,115,0,11,0,11,0,11,0,11,0,11,9,13,0,11,9,13
8600000US14120,14120,ZCTA5 14120,44417,746,42519,835,705,314,84,56,497,205,9,17,87,73,516,233,149,137,367,172
8600000US14125,14125,ZCTA5 14125,3823,140,3707,148,40,33,5,6,20,26,0,11,37,32,14,15,10,11,4,6
8600000US14126,14126,ZCTA5 14126,574,260,574,260,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14127,14127,ZCTA5 14127,30507,433,29516,534,220,116,28,28,440,239,0,24,94,65,209,126,14,22,195,125
8600000US14129,14129,ZCTA5 14129,1447,181,1092,144,0,11,228,66,48,66,0,11,0,11,79,69,0,11,79,69
8600000US14130,14130,ZCTA5 14130,172,82,167,80,0,11,0,11,0,11,0,11,0,11,5,8,0,11,5,8
8600000US14131,14131,ZCTA5 14131,5273,525,5075,514,3,8,58,51,48,67,0,16,34,33,55,68,0,16,55,68
8600000US14132,14132,ZCTA5 14132,6816,571,5949,522,163,172,493,100,68,62,0,16,12,26,131,154,0,16,131,154
8600000US14134,14134,ZCTA5 14134,123,78,123,78,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14135,14135,ZCTA5 14135,133,77,133,77,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14136,14136,ZCTA5 14136,5170,301,5047,303,16,21,16,19,0,16,0,16,7,12,84,61,8,11,76,61
8600000US14138,14138,ZCTA5 14138,2269,291,2196,284,5,8,17,21,0,11,0,11,14,17,37,45,0,11,37,45
8600000US14139,14139,ZCTA5 14139,2329,254,2125,272,0,11,0,11,194,204,0,11,10,18,0,11,0,11,0,11
8600000US14141,14141,ZCTA5 14141,7522,246,7201,278,80,43,73,84,56,80,0,16,30,54,82,60,0,16,82,60
8600000US14143,14143,ZCTA5 14143,1174,187,1101,180,4,7,21,14,17,19,0,11,0,11,31,37,0,11,31,37
8600000US14145,14145,ZCTA5 14145,1752,212,1730,211,22,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14150,14150,ZCTA5 14150,41430,815,38257,743,986,406,183,100,670,196,0,24,395,253,939,243,156,148,783,234
8600000US14167,14167,ZCTA5 14167,1812,226,1724,212,58,80,0,11,8,9,0,11,8,16,14,20,0,11,14,20
8600000US14168,14168,ZCTA5 14168,76,71,53,63,0,11,23,32,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14169,14169,ZCTA5 14169,217,100,217,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14170,14170,ZCTA5 14170,2503,375,2454,358,0,11,0,11,0,11,0,11,0,11,49,63,0,11,49,63
8600000US14171,14171,ZCTA5 14171,1933,232,1813,229,0,11,6,8,0,11,0,11,0,11,114,77,0,11,114,77
8600000US14172,14172,ZCTA5 14172,2983,311,2930,305,43,56,7,9,0,11,0,11,3,4,0,11,0,11,0,11
8600000US14173,14173,ZCTA5 14173,354,185,354,185,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14174,14174,ZCTA5 14174,5447,351,5306,361,68,76,21,21,0,16,0,16,0,16,52,65,0,16,52,65
8600000US14201,14201,ZCTA5 14201,13108,848,6021,710,2834,607,73,57,229,104,0,18,2896,588,1055,400,394,201,661,448
8600000US14202,14202,ZCTA5 14202,3340,277,1976,258,782,183,0,11,43,40,0,11,402,180,137,60,79,47,58,38
8600000US14203,14203,ZCTA5 14203,1725,277,655,167,918,223,0,11,30,26,0,11,96,69,26,20,0,11,26,20
8600000US14204,14204,ZCTA5 14204,8934,724,1865,356,6219,584,14,17,40,45,0,16,392,213,404,213,186,176,218,115
8600000US14206,14206,ZCTA5 14206,20813,1069,16921,758,2814,648,124,103,63,52,0,21,341,201,550,241,1,3,549,241
8600000US14207,14207,ZCTA5 14207,22979,1031,13359,1006,3558,491,252,124,1993,637,0,21,2593,546,1224,394,201,144,1023,381
8600000US14208,14208,ZCTA5 14208,11519,827,1804,297,9004,723,52,42,269,149,0,18,61,32,329,153,100,90,229,107
8600000US14209,14209,ZCTA5 14209,7995,670,3892,381,3321,576,21,25,233,118,0,16,226,133,302,189,52,72,250,178
8600000US14210,14210,ZCTA5 14210,13693,901,11755,818,1032,333,17,17,186,178,0,18,320,202,383,202,50,56,333,191
8600000US14211,14211,ZCTA5 14211,21906,1272,3545,485,16808,1140,62,54,516,260,0,21,316,174,659,202,29,32,630,198
8600000US14212,14212,ZCTA5 14212,10546,884,4670,331,4240,559,11,12,1091,423,0,18,246,120,288,154,21,30,267,142
8600000US14213,14213,ZCTA5 14213,24375,1245,9699,790,5403,904,204,96,3757,801,43,47,3825,698,1444,391,463,234,981,310
8600000US14214,14214,ZCTA5 14214,19862,1198,10524,973,6706,845,59,48,1520,369,6,10,197,125,850,282,92,77,758,286
8600000US14215,14215,ZCTA5 14215,39501,1564,5848,490,31433,1363,51,43,898,363,1,2,516,235,754,247,85,78,669,245
8600000US14216,14216,ZCTA5 14216,22699,1018,17489,925,2992,525,126,122,447,295,0,21,931,449,714,256,119,86,595,237
8600000US14217,14217,ZCTA5 14217,22763,433,21317,555,805,265,42,42,101,69,3,6,50,38,445,262,112,165,333,202
8600000US14218,14218,ZCTA5 14218,18877,355,15391,534,1933,351,26,30,159,94,0,18,700,245,668,259,122,122,546,247
8600000US14219,14219,ZCTA5 14219,11416,433,10703,422,153,92,32,37,1,5,0,18,112,84,415,312,16,22,399,308
8600000US14220,14220,ZCTA5 14220,24188,814,21403,787,909,502,60,65,178,131,36,40,867,382,735,235,347,158,388,163
8600000US14221,14221,ZCTA5 14221,53936,1040,47754,993,1447,360,131,82,3475,544,0,27,307,251,822,305,217,158,605,251
8600000US14222,14222,ZCTA5 14222,14273,859,11267,754,1474,310,23,22,439,150,14,20,540,271,516,183,41,42,475,170
8600000US14223,14223,ZCTA5 14223,23211,864,20886,924,951,372,67,102,843,388,0,21,56,59,408,173,15,24,393,170
8600000US14224,14224,ZCTA5 14224,40402,523,38864,597,710,338,56,56,114,117,11,17,251,195,396,158,130,92,266,111
8600000US14225,14225,ZCTA5 14225,33221,816,27765,924,3876,533,103,64,435,205,53,64,309,174,680,211,76,87,604,195
8600000US14226,14226,ZCTA5 14226,28295,710,22635,729,2847,679,60,69,1906,438,0,21,279,210,568,222,91,102,477,196
8600000US14227,14227,ZCTA5 14227,22810,727,20476,785,1102,348,78,65,734,295,0,21,92,122,328,155,16,24,312,156
8600000US14228,14228,ZCTA5 14228,22144,779,16207,781,2139,483,79,63,2528,429,21,32,174,119,996,381,170,157,826,370
8600000US14261,14261,ZCTA5 14261,5769,461,3361,346,528,121,8,15,1388,220,0,16,273,98,211,65,62,47,149,61
8600000US14301,14301,ZCTA5 14301,12764,815,7565,656,4013,581,341,192,267,119,2,3,63,60,513,184,18,28,495,181
8600000US14302,14302,ZCTA5 14302,24,48,24,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14303,14303,ZCTA5 14303,6050,523,4049,472,1507,313,60,66,88,95,0,16,99,101,247,130,47,70,200,104
8600000US14304,14304,ZCTA5 14304,29075,840,26014,830,1393,364,269,136,588,300,0,21,45,61,766,276,33,53,733,268
8600000US14305,14305,ZCTA5 14305,16755,832,10557,664,5208,584,152,70,16,22,11,21,222,143,589,301,137,175,452,167
8600000US14411,14411,ZCTA5 14411,14152,393,11510,436,1819,228,45,28,122,58,0,18,489,227,167,85,31,26,136,78
8600000US14414,14414,ZCTA5 14414,7009,163,6669,242,15,19,0,16,76,101,0,16,0,16,249,173,0,16,249,173
8600000US14415,14415,ZCTA5 14415,140,75,140,75,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US14416,14416,ZCTA5 14416,3539,168,3329,187,1,3,8,10,57,56,0,11,25,39,119,96,4,6,115,97
8600000US14418,14418,ZCTA5 14418,1404,229,1401,228,0,11,0,11,0,11,0,11,0,11,3,6,0,11,3,6
8600000US14420,14420,ZCTA5 14420,20574,312,18660,560,478,217,52,54,436,147,0,21,352,418,596,248,80,126,516,223
8600000US14422,14422,ZCTA5 14422,2473,237,2421,236,6,11,27,28,5,9,0,11,0,11,14,13,0,11,14,13
8600000US14423,14423,ZCTA5 14423,4871,253,4540,283,172,87,0,11,106,97,0,11,0,11,53,41,6,11,47,39
8600000US14424,14424,ZCTA5 14424,27212,462,25882,518,387,130,18,17,259,99,25,19,274,119,367,130,22,22,345,128
8600000US14425,14425,ZCTA5 14425,11650,231,10613,359,317,216,52,69,193,137,0,18,74,89,401,191,29,49,372,181
8600000US14427,14427,ZCTA5 14427,2189,175,2124,179,23,37,3,6,20,22,0,11,0,11,19,22,0,11,19,22
