GEO.id,GEO.id2,GEO.display-label,HD01_VD09,HD01_VD16,HD01_VD23,HD01_VD30,HD01_VD44
Id,Id2,Geography,"Estimate; Total: - Car, truck, or van - drove alone:","Estimate; Total: - Car, truck, or van - carpooled:",Estimate; Total: - Public transportation (excluding taxicab):,Estimate; Total: - Walked:,Estimate; Total: - Worked at home:
8600000US10312,10312,ZCTA5 10312,18078,2446,6386,254,769
8600000US10314,10314,ZCTA5 10314,24494,3333,10330,683,945
8600000US10451,10451,ZCTA5 10451,2130,261,11547,1809,659
8600000US10452,10452,ZCTA5 10452,4005,1140,18258,2283,966
8600000US10453,10453,ZCTA5 10453,4246,1513,19406,2657,1093
8600000US10454,10454,ZCTA5 10454,1162,291,8881,1429,377
8600000US10455,10455,ZCTA5 10455,1755,265,9909,1567,521
8600000US10456,10456,ZCTA5 10456,4266,1164,20444,2370,1197
8600000US10457,10457,ZCTA5 10457,3540,829,16460,2434,1118
8600000US10458,10458,ZCTA5 10458,3829,1011,19764,4007,1201
8600000US10459,10459,ZCTA5 10459,2192,565,11155,1100,634
8600000US10460,10460,ZCTA5 10460,3756,814,13858,1365,636
8600000US10461,10461,ZCTA5 10461,7908,1973,9892,1884,688
8600000US10462,10462,ZCTA5 10462,7055,1943,22159,2627,909
8600000US10463,10463,ZCTA5 10463,7482,1581,17403,2692,1351
8600000US10464,10464,ZCTA5 10464,1451,133,338,189,118
8600000US10465,10465,ZCTA5 10465,10099,1923,6409,969,520
8600000US10466,10466,ZCTA5 10466,10000,1531,15496,1425,832
8600000US10467,10467,ZCTA5 10467,8241,1386,24347,3525,993
8600000US10468,10468,ZCTA5 10468,4152,1265,21019,2723,1280
8600000US10469,10469,ZCTA5 10469,11620,1955,14389,1330,743
8600000US10470,10470,ZCTA5 10470,2260,442,3352,494,109
8600000US10471,10471,ZCTA5 10471,3620,620,3925,652,707
8600000US10472,10472,ZCTA5 10472,4920,1078,17101,1470,894
8600000US10473,10473,ZCTA5 10473,7598,1487,11433,1061,229
8600000US10474,10474,ZCTA5 10474,784,126,2091,727,146
